resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section
DXME-KADX-MEKA_KAKATO,"Maszyny do prostowania, podkładania i wyrównywania zwrotnic",Equipment,Koleje,Masz.-godz.,5115.206116122961,5115.20611612296,5115.20611612296,5115.20611612296,123,PLN,7173.348804634548,1.402357723577236,123,123,Koleje,RIVO,PODBUDOWA TORÓW KOLEJOWYCH O SZEROKOŚCI TORU 1520 MM,"MONTAŻ, DEMONTAŻ I UKŁADANIE ŁUKÓW, PRZEJŚĆ ŚLEPYCH I KRZYŻOWAŃ"
DXME-KADX-MEKA_KAKAVO,Maszyny do wyrównywania torów,Equipment,Prace górnicze,Masz.-godz.,273.81850847637,273.81850847637,273.81850847637,273.81850847637,88,PLN,223.50435754383705,0.8162500000000001,88,88,Prace górnicze,RI,PRACE ZIEMNE Z UŻYCIEM ŁYŻEK JEDNOŁYŻKOWYCH,WYKOPY I ZAŁADUNEK ZIEMI Z UŻYCIEM KOPAREK W TRANSPORCIE KOLEJOWYM
DXME-KADX-MEKA_KAMEME,Wózki szlifujące szyny,Equipment,Koleje,Masz.-godz.,3384.12110734269,3384.12110734269,3384.12110734269,3384.12110734269,1,PLN,1793.5841868916257,0.53,1,1,Koleje,RIVO,PODBUDOWA TORÓW KOLEJOWYCH O SZEROKOŚCI TORU 1520 MM,INNE PRACE
DXME-KADX-MEKA_KANEME,Elektryczne podpory robocze przy zasilaniu mobilnym,Equipment,Prace ziemne,Masz.-godz.,0.53699498424,0.53699498424,0.53699498424,0.53699498424,6,PLN,22.2306973558956,41.39833333333333,6,6,Prace ziemne,ME,"INNE RODZAJE PRAC, PRZYGOTOWAWCZE, TOWARZYSZĄCE I WZMACNIAJĄCE PRACE",NAPEŁNIENIA NA BAGNACH
DXME-KADX-MEKA_KAPUME,Dynamiczne stabilizatory torów,Equipment,Koleje,Masz.-godz.,1318.5413407709405,1318.5413407709402,1318.5413407709402,1318.5413407709402,234,PLN,1116.9284810581873,0.847094017094017,234,234,Koleje,RIVO,PODBUDOWA TORÓW KOLEJOWYCH O SZEROKOŚCI TORU 1520 MM,"MONTAŻ, DEMONTAŻ I UKŁADANIE ŁUKÓW, PRZEJŚĆ ŚLEPYCH I KRZYŻOWAŃ"
DXME-KADX-MEKA_KARIME,Samobieżne urządzenia do podnoszenia torów,Equipment,Prace ziemne,Masz.-godz.,229.20426665565003,229.20426665565003,229.20426665565003,229.20426665565003,8,PLN,864.6730959584397,3.7725,8,8,Prace ziemne,ME,"INNE RODZAJE PRAC, PRZYGOTOWAWCZE, TOWARZYSZĄCE I WZMACNIAJĄCE PRACE",NAPEŁNIENIA NA BAGNACH
DXME-KADX-MEKA_KASAME,Elektryczne płyty podkładowe,Equipment,Konstrukcje metalowe do budowy,Masz.-godz.,0.7143981114600002,0.7143981114600001,0.7143981114600001,0.7143981114600001,290,PLN,18.468817052805015,25.852275862068964,290,290,Konstrukcje metalowe do budowy,DX,ELEMENTY KONSTRUKCYJNE BUDYNKÓW I OBIEKTÓW,"PŁYTY PODPARCIOWE, SŁUPY, DŹWIGARY, DŹWIGARY I DACHY, DŹWIGARY I LINIE ZAWIESZONE"
DXME-KADX-MEKA_KATOME,Hydrauliczne maszyny prostownicze,Equipment,Koleje,Masz.-godz.,0.78360744,0.7836074400000002,0.7836074400000002,0.7836074400000002,186,PLN,6.151908216051615,7.850752688172043,186,186,Koleje,RIVO,PODBUDOWA TORÓW KOLEJOWYCH O SZEROKOŚCI TORU 1520 MM,UKŁADANIE I DEMONTAŻ TORÓW
DXME-KADX-MEME_KAKAME,Agregaty do wbijania fundamentów pali dla słupów sieci trakcyjnej (bez silnika wagonu),Equipment,Koleje,Masz.-godz.,1207.24585592754,1207.24585592754,1207.24585592754,1207.24585592754,9,PLN,7311.885734067801,6.056666666666667,9,9,Koleje,RIVO,ELEKTRYFIKACJA KOLEI,SŁUPY SIECI TRAFICZNEJ Z BETONU
DXME-KADX-MEME_KARIME,Maszyny do wykopu do słupów sieci trakcyjnej przy pracach „z pola”,Equipment,Koleje,Masz.-godz.,530.0209060099801,530.0209060099801,530.0209060099801,530.0209060099801,9,PLN,5713.036454669796,10.77888888888889,9,9,Koleje,RIVO,ELEKTRYFIKACJA KOLEI,SŁUPY SIECI TRAFICZNEJ Z BETONU
DXME-KADX-MEME_KARIRI,Maszyny do wykopów dla fundamentów sieci trakcyjnej przy pracach „z toru”,Equipment,Koleje,Masz.-godz.,1221.3829037595897,1221.3829037595897,1221.3829037595897,1221.3829037595897,22,PLN,19298.96022749585,15.80090909090909,22,22,Koleje,RIVO,ELEKTRYFIKACJA KOLEI,SŁUPY SIECI TRAFICZNEJ Z BETONU
DXME-KADX-MEPU_KAKAME,Demontowalne podpory montażowe,Equipment,"Wyposażenie dla sieci sygnalizacyjnych, centralizacyjnych, blokad i kontaktowych w ruchu kolejowym",Masz.-godz.,2.48704407765,2.48704407765,2.48704407765,2.48704407765,28,PLN,9.821159416634302,3.948928571428571,28,28,"Wyposażenie dla sieci sygnalizacyjnych, centralizacyjnych, blokad i kontaktowych w ruchu kolejowym",RIKA,SIECI KONTAKTOWE W TRANSPORCIE KOLEJOWYM,MONTAŻ ZAWIESZENIA KONTAKTOWEGO
DXME-KADX-MEPU_KALIME,"Ciągniki dla rozrzutników balastowych, pojemność do 240 m3",Equipment,Koleje,Masz.-godz.,1135.1459114853003,1135.1459114853,1135.1459114853,1135.1459114853,156,PLN,14753.185795367504,12.996730769230771,156,156,Koleje,RIVO,PODBUDOWA TORÓW KOLEJOWYCH O SZEROKOŚCI TORU 1520 MM,WYMIANA SZYN
DXME-KADX-MEPU_KANEME,Urządzenia śrubowe do regulacji szczelin i przerw szyn kolejowych,Equipment,Tunele i metro,Masz.-godz.,0.6127250461200002,0.6127250461200001,0.6127250461200001,0.6127250461200001,12,PLN,24.854170287447605,40.56333333333333,12,12,Tunele i metro,RIDX,SPOSÓB BUDOWY,BUDOWA ODCINKA TUNELU
DXME-KADX-MEPU_KAPUME,Moduły trakcyjne i energetyczne dla maszyn nieprzemieszczających się samodzielnie,Equipment,Koleje,Masz.-godz.,949.57539784107,949.5753978410701,949.5753978410701,949.5753978410701,108,PLN,5057.456153631129,5.32601851851852,108,108,Koleje,RIVO,PODBUDOWA TORÓW KOLEJOWYCH O SZEROKOŚCI TORU 1520 MM,WYMIANA SZYN
DXME-KADX-MEPU_KARIME,Maszyny do budowy torów w systemie próżniowym,Equipment,Koleje,Masz.-godz.,2840.5561204449,2840.5561204449,2840.5561204449,2840.5561204449,6,PLN,8521.6683613347,3.0000000000000004,6,6,Koleje,RIVO,PODBUDOWA TORÓW KOLEJOWYCH O SZEROKOŚCI TORU 1520 MM,DOGŁĘBNE CZYSZCZENIE LUB WYMIANA ŻWIROWEGO ŁÓŻKA
DXME-KADX-MEPU_KATOME,Maszyny do czyszczenia kanałów,Equipment,Koleje,Masz.-godz.,2474.87981752011,2474.87981752011,2474.87981752011,2474.87981752011,17,PLN,8202.04287759312,3.314117647058824,17,17,Koleje,RIVO,PODBUDOWA TORÓW KOLEJOWYCH O SZEROKOŚCI TORU 1520 MM,WYMIANA ZWROTNIC
DXME-KADX-MEPU_MEMERI,"Zestawy do wozów wywrotkowych, pojemność do 760 m3",Equipment,Koleje,Masz.-godz.,4683.350820565561,4683.350820565561,4683.350820565561,4683.350820565561,16,PLN,139645.81309221362,29.817500000000003,16,16,Koleje,RIVO,PODBUDOWA TORÓW KOLEJOWYCH O SZEROKOŚCI TORU 1520 MM,DOGŁĘBNE CZYSZCZENIE LUB WYMIANA ŻWIROWEGO ŁÓŻKA
DXME-KADX-MEPU_SAKARI,"Ładowarka kołowa z napędem kombinowanym i modułem do wymiany podkładów podczas budowy torowiska, waga ładowarki do 20 t, szerokość chwytaka 920 mm",Equipment,Koleje,Masz.-godz.,874.2782510856903,874.27825108569,874.27825108569,874.27825108569,56,PLN,1336.240634114718,1.528392857142857,56,56,Koleje,RIVO,PODBUDOWA TORÓW KOLEJOWYCH O SZEROKOŚCI TORU 1520 MM,WYMIANA ELEMENTÓW GÓRNEJ STRUKTURY TOROWISKA
DXME-KADX-MERI_KADXME,"Systemy pomiarowe i geodezyjne do wyrównania toru w planowanej pozycji, dokładność do 0,3 mm",Equipment,Koleje,Masz.-godz.,81.84698551458001,81.84698551458001,81.84698551458001,81.84698551458001,1,PLN,11417.654479283912,139.5,1,1,Koleje,RIVO,PODBUDOWA TORÓW KOLEJOWYCH O SZEROKOŚCI TORU 1520 MM,UKŁADANIE I DEMONTAŻ TORÓW
DXME-KADX-MERI_KADXRI,"Systemy torowe do regulacji ciągłego podkładu, pionowy zakres regulacji do 25 mm, poziomy zakres regulacji do 27 mm",Equipment,Koleje,Masz.-godz.,236.06781425766005,236.06781425766005,236.06781425766005,236.06781425766005,1,PLN,23252.679704379516,98.5,1,1,Koleje,RIVO,PODBUDOWA TORÓW KOLEJOWYCH O SZEROKOŚCI TORU 1520 MM,UKŁADANIE I DEMONTAŻ TORÓW
DXME-KADX-MERI_KAKAME,Klucze do śrub torowych napędzane silnikiem,Equipment,Konstrukcje metalowe do budowy,Masz.-godz.,774.3420376434599,774.3420376434601,774.3420376434601,774.3420376434601,30,PLN,1698.6483165772036,2.1936666666666667,30,30,Konstrukcje metalowe do budowy,DX,ELEMENTY KONSTRUKCYJNE BUDYNKÓW I OBIEKTÓW,"PŁYTY PODPARCIOWE, SŁUPY, DŹWIGARY, DŹWIGARY I DACHY, DŹWIGARY I LINIE ZAWIESZONE"
DXME-KADX-MERI_KALIME,Poziome prasy jednouchwytowe do prostowania szyn,Equipment,Tunele i metro,Masz.-godz.,91.89837411942001,8.917732527,174.87901571184003,91.89837411942001,18,PLN,3258.8184555792113,35.46111111111111,18,9,Tunele i metro,RIDX,SPOSÓB BUDOWY,BUDOWA ODCINKA TUNELU
DXME-KADX-MERI_KAMEME,Specjalne uchwyty torowe,Equipment,Koleje,Masz.-godz.,2.2231083002700003,2.2231083002700003,2.2231083002700003,2.2231083002700003,1,PLN,296.40702967499914,133.33,1,1,Koleje,RIVO,PODBUDOWA TORÓW KOLEJOWYCH O SZEROKOŚCI TORU 1520 MM,UKŁADANIE I DEMONTAŻ TORÓW
DXME-KADX-MERI_KAPUME,Uniwersalne klucze torowe do użycia z mobilnymi agregatami prądotwórczymi,Equipment,Koleje,Masz.-godz.,2.113095412890001,2.1130954128900004,2.1130954128900004,2.1130954128900004,98,PLN,279.18734087856865,132.12244897959184,98,98,Koleje,RIVO,PODBUDOWA TORÓW KOLEJOWYCH O SZEROKOŚCI TORU 1520 MM,UKŁADANIE I DEMONTAŻ TORÓW
DXME-KADX-MERI_KARIME,podnośnik,Equipment,Prace ziemne,Masz.-godz.,0.34594869177000004,0.34594869177000004,0.34594869177000004,0.34594869177000004,141,PLN,398.03656695550706,1150.5653191489366,141,141,Prace ziemne,ME,"INNE RODZAJE PRAC, PRZYGOTOWAWCZE, TOWARZYSZĄCE I WZMACNIAJĄCE PRACE",NAPEŁNIENIA NA BAGNACH
DXME-KADX-MERI_KASAME,Wbijak do krzyżaków,Equipment,Konstrukcje metalowe do budowy,Masz.-godz.,0.9879610659599999,0.478560258,1.49736187392,0.98796106596,104,PLN,12.366802643154301,12.517500000000002,104,52,Konstrukcje metalowe do budowy,DX,ELEMENTY KONSTRUKCYJNE BUDYNKÓW I OBIEKTÓW,"PŁYTY PODPARCIOWE, SŁUPY, DŹWIGARY, DŹWIGARY I DACHY, DŹWIGARY I LINIE ZAWIESZONE"
DXME-KADX-MERI_KATOME,Uniwersalne klucze torowe,Equipment,Koleje,Masz.-godz.,1.3407523298400004,0.342828255,2.33867640468,1.3407523298400001,694,PLN,21.990849705094718,16.401873198847262,694,347,Koleje,RIVO,PODBUDOWA TORÓW KOLEJOWYCH O SZEROKOŚCI TORU 1520 MM,UKŁADANIE I DEMONTAŻ TORÓW
DXME-KADX-MERI_KAVOME,Hydrauliczne maszyny prostownicze,Equipment,Koleje,Masz.-godz.,0.5748600151800003,0.5748600151800001,0.5748600151800001,0.5748600151800001,103,PLN,7.1149810150657045,12.376893203883492,103,103,Koleje,RIVO,PODBUDOWA TORÓW KOLEJOWYCH O SZEROKOŚCI TORU 1520 MM,UKŁADANIE I DEMONTAŻ TORÓW
DXME-KADX-MERI_MEKAME,Maszyny do cięcia szyn,Equipment,Koleje,Masz.-godz.,2.3564754879599996,1.323736854,3.3892141219200003,2.35647548796,770,PLN,10.493310675156133,4.452968311688312,770,385,Koleje,RIVO,PODBUDOWA TORÓW KOLEJOWYCH O SZEROKOŚCI TORU 1520 MM,UKŁADANIE I DEMONTAŻ TORÓW
DXME-KADX-MERI_MEKARI,"Wiertnice szynowe, moc 1,15 kW",Equipment,Konstrukcje metalowe do budowy,Masz.-godz.,1.0803987579000005,0.261668913,1.8991286028000003,1.0803987579,768,PLN,9.085759658558517,8.409635416666667,768,384,Konstrukcje metalowe do budowy,DX,ELEMENTY KONSTRUKCYJNE BUDYNKÓW I OBIEKTÓW,"PŁYTY PODPARCIOWE, SŁUPY, DŹWIGARY, DŹWIGARY I DACHY, DŹWIGARY I LINIE ZAWIESZONE"
DXME-KADX-MERI_MEKATO,Wiertarki i szlifierki,Equipment,Koleje,Masz.-godz.,0.56642224221,0.56642224221,0.56642224221,0.56642224221,83,PLN,17.784634750739404,31.39819277108434,83,83,Koleje,RIVO,PODBUDOWA TORÓW KOLEJOWYCH O SZEROKOŚCI TORU 1520 MM,UKŁADANIE I DEMONTAŻ TORÓW
DXME-KADX-MERI_MEMEME,"Nie samobieżne frezarki torowe, maksymalny zasięg wysięgnika od osi toru 7,8 m",Equipment,Prace ziemne,Masz.-godz.,1316.6063761207502,1316.6063761207502,1316.6063761207502,1316.6063761207502,2,PLN,3521.9220561230068,2.675,2,2,Prace ziemne,ME,"INNE RODZAJE PRAC, PRZYGOTOWAWCZE, TOWARZYSZĄCE I WZMACNIAJĄCE PRACE",PRACE TOWARZYSZĄCE
DXME-KADX-MERI_MERIME,Belki do układania półpodkładów na torach kolejowych,Equipment,Koleje,Masz.-godz.,0.8502420583800001,0.8502420583800001,0.8502420583800001,0.8502420583800001,1,PLN,37.41065056872,44.0,1,1,Koleje,RIVO,PODBUDOWA TORÓW KOLEJOWYCH O SZEROKOŚCI TORU 1520 MM,UKŁADANIE I DEMONTAŻ TORÓW
DXME-KADX-MERI_METOME,Urządzenia do podnoszenia zwrotnic,Equipment,Koleje,Masz.-godz.,189.90828457227002,189.90828457227002,189.90828457227002,189.90828457227002,1,PLN,9875.23079775804,52.0,1,1,Koleje,RIVO,PODBUDOWA TORÓW KOLEJOWYCH O SZEROKOŚCI TORU 1520 MM,UKŁADANIE I DEMONTAŻ TORÓW
DXME-KADX-MERI_SAMEPU,"Maszyny do gięcia szyn, siła gięcia do 36 t",Equipment,Tunele i metro,Masz.-godz.,1.98102957327,1.9810295732700003,1.9810295732700003,1.9810295732700003,22,PLN,86.28554399975056,43.55590909090909,22,22,Tunele i metro,RIDX,SPOSÓB BUDOWY,BUDOWA ODCINKA TUNELU
DXME-KADX-MERI_SARIKA,"Wiertnice szynowe, moc 1,7 kW",Equipment,Tunele i metro,Masz.-godz.,1.4687042304,0.26726610900000003,2.6701423518,1.4687042304,10,PLN,18.435175499980797,12.551999999999998,10,5,Tunele i metro,RIDX,SPOSÓB BUDOWY,BUDOWA DROGI NA POWIERZCHNI
DXME-KADX-MERI_SARIRI,"Mobilne zmechanizowane kompleksy prefabrykowanych sekcji do transportu sprzętu przy wbudowywaniu pali wierconych z wykorzystaniem technologii impulsowego wyładowania, dwustopniowe, z dwoma wciągarkami o sile ciągu 3,2 t, nośność 50 t",Equipment,Koleje,Masz.-godz.,113.41286211123001,0.730434078,226.09529014446002,113.41286211123001,8,PLN,220.58801680634235,1.9449999999999998,8,4,Koleje,RIVO,PODBUDOWA TORÓW KOLEJOWYCH O SZEROKOŚCI TORU 1520 MM,INNE PRACE
DXME-KADX-METO_KAKAME,Mobilne urządzenia do spawania szyn,Equipment,Tory tramwajowe,Masz.-godz.,2510.68366704012,2510.68366704012,2510.68366704012,2510.68366704012,1,PLN,115566.76919385671,46.03,1,1,Tory tramwajowe,TORI,MONTAŻ I SPAWANIE POŁĄCZEŃ,Montaż połączeń śrubowych i spawanie
DXME-KADX-METO_KAMEME,"Maszyny do budowy torów do spawania szyn, w komplecie z wyposażeniem do obróbki cieplnej i szlifowania spoin",Equipment,Koleje,Masz.-godz.,5208.322538042909,5208.32253804291,5208.32253804291,5208.32253804291,11,PLN,14597.507622532994,2.8027272727272727,11,11,Koleje,RIVO,PODBUDOWA TORÓW KOLEJOWYCH O SZEROKOŚCI TORU 1520 MM,ZAKŁADANIE BEZSTOPNIOWEJ TRASY
DXME-KADX-METO_KAMEPU,"Instalacje elektroimpulsowe wysokiego napięcia do generowania wyładowań elektrycznych w gruncie przy produkcji pali zgodnie z technologią impulsów wyładowczych, maksymalna zgromadzona energia 40 kJ, pojemność magazynu energii 1000 μF, zakres regulacji napięcia wyjściowego 7-9 kV, pobór mocy 10 kW",Equipment,"Prace palowe, wykopy, wzmacnianie gruntu",Masz.-godz.,30.755332650900005,30.7553326509,30.7553326509,30.7553326509,6,PLN,16.4541029682315,0.535,6,6,"Prace palowe, wykopy, wzmacnianie gruntu",SA,WZMACNIANIE GRUNTU,Wbudowanie pali wierconych w gotowych otworach wiertniczych z zastosowaniem technologii impulsowej (RIT)
DXME-KADX-METO_KAMERI,"Automatyczne maszyny do spawania elektrycznego do spawania szyn, wiszące",Equipment,Tunele i metro,Masz.-godz.,420.15301399235994,39.698112630000004,800.60791535472,420.15301399236,12,PLN,11452.670906408415,27.25833333333334,12,6,Tunele i metro,RIDX,SPOSÓB BUDOWY,BUDOWA ODCINKA TUNELU
DXME-KADX-METO_KARIME,Silniki wagonowe,Equipment,Koleje,Masz.-godz.,264.55589072484,264.55589072484,264.55589072484,264.55589072484,9,PLN,1602.3268448234476,6.056666666666667,9,9,Koleje,RIVO,ELEKTRYFIKACJA KOLEI,SŁUPY SIECI TRAFICZNEJ Z BETONU
DXME-KADX-METO_SAKAPU,"Lokomotywa szerokotorowa, moc do 198 kW (270 KM)",Equipment,Tunele i metro,Masz.-godz.,904.3348437809402,904.3348437809401,904.3348437809401,904.3348437809401,10,PLN,24283.199225205808,26.85200000000001,10,10,Tunele i metro,RIDX,SPOSÓB BUDOWY,BUDOWA ODCINKA TUNELU
DXME-KALI-KADX_KAKAME,"Urządzenia do cementowania do wypełniania szczelin, wydajność 7,2 m3/h",Equipment,Konstrukcje betonowe i żelbetonowe budowli hydrotechnicznych,Masz.-godz.,18.972213582629998,2.851771362,35.09265580326,18.97221358263,6,PLN,6.640274753920501,0.35000000000000003,6,3,Konstrukcje betonowe i żelbetonowe budowli hydrotechnicznych,TOLI,KONSTRUKCJE ELEKTROWNI WODNYCH Z OBJĘTOŚCIĄ BETONU POWYŻEJ 100.000 M3 NA INSTALACJĘ,MONTAŻ SYSTEMÓW CHŁODZENIA BETONU W OBIEKTACH BUDOWLANYCH
DXME-KALI-KADX_KAKARI,"Zautomatyzowane instalacje cementujące, wydajność 15 m3/h",Equipment,Otwory wiertnicze,Masz.-godz.,40.77469130163,3.8774575290000004,77.67192507426002,40.77469130163001,90,PLN,1279.1564323872021,31.37133333333334,90,45,Otwory wiertnicze,PU,"MONTAŻ OTWORÓW WIERCENIOWYCH Z RURAMI, USUWANIE RUR, SWOBODNE WYCIĄGANIE LUB PODNOSZENIE RUR Z OTWORÓW WIERCENIOWYCH",Montaż przewodu podczas wiercenia tłokowego
DXME-KALI-KADX_KAMEME,"Instalacje cementujące, wydajność 4 m3/h",Equipment,Mosty i rury,Masz.-godz.,20.72289055452,0.619889457,40.82589165204,20.72289055452,4,PLN,3.3156624887232,0.16,4,2,Mosty i rury,TOKA,RÓŻNE PRACE,BUDOWA KONSTRUKCJI GABIONOWYCH
DXME-KALI-KALI_KAMEME,"Pompy do wody gaśniczej, wydajność 4 m3/h.",Equipment,"Prace palowe, wykopy, wzmacnianie gruntu",Masz.-godz.,1.6073467753199995,0.45617147399999997,2.75852207664,1.60734677532,164,PLN,11.65836058645516,7.253170731707317,164,82,"Prace palowe, wykopy, wzmacnianie gruntu",SA,STUDNIE ODPROWADZAJĄCE,Wytwarzanie i dostarczanie błota glinianego do przestrzeni między studnią podczas obniżania
DXME-KALI-KALI_KAMEPU,"Pompy do zaprawy, wydajność 16 m3/h",Equipment,Tunele i metro,Masz.-godz.,10.106800845240002,2.8685629500000003,17.345038740480003,10.106800845240002,2,PLN,901.3244993785034,89.18,2,1,Tunele i metro,RIDX,ZAMKNIĘTA FORMA PRACY,ROZBUDOWA
DXME-KALI-KALI_KAMERI,"Pompy do zapraw, wydajność 5 m3/h",Equipment,Podłogi,Masz.-godz.,2.1218970036,0.6268859520000001,3.6169080552,2.1218970036,4,PLN,18.163438350816,8.56,4,2,Podłogi,MEME,PODŁOGI,Urządzenie do uszczelniania wodą z mieszanki polimerowo-cementowej o grubości warstwy 30 mm
DXME-KALI-KALI_KAMETO,"Pompy do zapraw, wydajność 6 m3/h",Equipment,"Prace palowe, wykopy, wzmacnianie gruntu",Masz.-godz.,2.6631178708200007,0.8549716890000001,4.4712640526400005,2.6631178708200003,66,PLN,115.4041954184462,43.334242424242426,66,33,"Prace palowe, wykopy, wzmacnianie gruntu",SA,WZMACNIANIE GRUNTU,Mocowanie ścian wykopów za pomocą kotew gruntowych (AI) o obliczonej nośności na rozciąganie do 42 t
DXME-KALI-KALI_KAPUME,"Pompy do zaprawy, wydajność 1 m3/h",Equipment,Konstrukcje z cegieł i bloczków,Masz.-godz.,1.2563186281799998,0.334432461,2.17820479536,1.25631862818,304,PLN,5.667319453753042,4.511052631578948,304,152,Konstrukcje z cegieł i bloczków,VO,"KONSTRUKCJE Z KAMIENIA ŁAMANEGO, WODOODPORNOŚCI I FUNDAMENTY",Montaż zmechanizowanej uszczelki tynkowej z suchych mieszanek
DXME-KALI-KALI_KASAME,"Instalacje do pobierania i podawania twardych roztworów, wydajność do 22,5 m3/h, pojemność 2,5 m3",Equipment,Piece przemysłowe i rury,Masz.-godz.,7.6608821652,2.3955998880000005,12.926164442400001,7.6608821652,6,PLN,12.053121273248001,1.573333333333333,6,3,Piece przemysłowe i rury,PUSA,ELEKTROLIZER DLA PRZEMYSŁU ALUMINIOWEGO,Zasypywanie węglem
DXME-KALI-KAME_KAKAME,"Wiadro, pojemność 1 m3",Equipment,Konstrukcje betonowe i żelbetonowe budowli hydrotechnicznych,Masz.-godz.,0.24067942800000003,0.24067942800000003,0.24067942800000003,0.24067942800000003,5,PLN,2.3788754663520004,9.884,5,5,Konstrukcje betonowe i żelbetonowe budowli hydrotechnicznych,TOLI,KONSTRUKCJE ELEKTROWNI WODNYCH Z OBJĘTOŚCIĄ BETONU MNIEJSZĄ NIŻ 100.000 M3,DOSTARCZANIE I UKŁADANIE MIESZANKI BETONOWEJ W BLOKACH Z KONSTRUKCJI ŻELBETOWYCH
DXME-KALI-KAME_KAKARI,"Zbiornik, pojemność 2 m3",Equipment,Monolityczne konstrukcje betonowe i żelbetowe,Masz.-godz.,0.42398759700000005,0.42398759700000005,0.42398759700000005,0.42398759700000005,22,PLN,2.3627672451000006,5.572727272727274,22,22,Monolityczne konstrukcje betonowe i żelbetowe,NE,BUDOWA KONSTRUKCJI W SZALUNKACH MAGAZYNOWYCH (DOSTAWA BETONU W WIADROACH),Montaż ścian żelbetowych
DXME-KALI-KAME_KAKATO,"Zbiornik, pojemność 4 m3",Equipment,Autostrady,Masz.-godz.,0.63337869936,0.63337869936,0.63337869936,0.63337869936,1,PLN,0.43069751556480007,0.68,1,1,Autostrady,RILI,ROZBUDOWA DRÓG,INNE PRACE
DXME-KALI-KAME_KAMEME,"Silosy na cement, pojemność 40 t",Equipment,Monolityczne konstrukcje betonowe i żelbetowe,Masz.-godz.,3.91042501344,3.91042501344,3.91042501344,3.91042501344,8,PLN,6.47664142851,1.65625,8,8,Monolityczne konstrukcje betonowe i żelbetowe,NE,PRODUKCJA BETONU I MORTARU W WARUNKACH BUDOWLANYCH,Produkcja betonu w zautomatyzowanych zakładach w warunkach budowlanych
DXME-KALI-KAME_KARIKA,"Stacje do opróżniania miękkich pojemników jednorazowych (typ Big Bag) w komplecie z elektrycznym urządzeniem dźwigowym i przenośnikiem śrubowym, objętość zasobnika 0,5 m3",Equipment,Tunele i metro,Masz.-godz.,4.595787670650001,1.8078943080000003,7.383681033300001,4.595787670650001,4,PLN,25.253853250221752,5.494999999999999,4,2,Tunele i metro,RIDX,OTWARTA FORMA PRACY,INNE PRACE
DXME-KALI-KANE_KAKAME,"Kompleksy bentonitowe na bazie pojazdów, objętość zbiornika 14,5 m3",Equipment,Otwory wiertnicze,Masz.-godz.,253.20416154528,253.20416154528002,253.20416154528002,253.20416154528002,29,PLN,385.9180669069441,1.524137931034483,29,29,Otwory wiertnicze,PU,WIERTENIA,INNE METODY WIERTENIA
DXME-KALI-KANE_KAKARI,"Instalacje do produkcji i podawania roztworu bentonitowego, wydajność 30 m3/h",Equipment,"Prace palowe, wykopy, wzmacnianie gruntu",Masz.-godz.,17.871846828000002,17.871846828000002,17.871846828000002,17.871846828000002,7,PLN,1.1489044389428573,0.0642857142857143,7,7,"Prace palowe, wykopy, wzmacnianie gruntu",SA,WZMACNIANIE GRUNTU,Ułożenie rowu z użyciem frezu hydraulicznego do budowy metodą „ściana-w-gruncie”
DXME-KALI-KANE_KAKASA,"Instalacje elektryczne do produkcji płuczki wiertniczej, objętość zbiornika 22 m3.",Equipment,Otwory wiertnicze,Masz.-godz.,52.27121994171,23.845454259,80.69698562442001,52.27121994171,22,PLN,1755.7427585511825,33.58909090909091,22,11,Otwory wiertnicze,PU,WIERTENIA,INNE METODY WIERTENIA
DXME-KALI-KANE_KAMELI,"Separatory sitowo-hydrocyklonowe do czyszczenia płuczki wiertniczej w zestawie z pojemnikiem o pojemności 10 m3, wydajność przepływu dla płuczki wiertniczej do 65 l/s.",Equipment,Otwory wiertnicze,Masz.-godz.,34.69729786380001,1.04947425,68.3451214776,34.6972978638,22,PLN,1131.3842543443443,32.60727272727272,22,11,Otwory wiertnicze,PU,WIERTENIA,INNE METODY WIERTENIA
DXME-KALI-KANE_KAMESA,"Centralne systemy wstępnego czyszczenia płuczki wiertniczej, w komplecie z pojemnikiem o pojemności 10 m3, powierzchnia robocza sit do 6 m2.",Equipment,Otwory wiertnicze,Masz.-godz.,33.634642217220005,1.733731461,65.53555297344,33.634642217220005,22,PLN,1096.7339518611336,32.60727272727272,22,11,Otwory wiertnicze,PU,WIERTENIA,INNE METODY WIERTENIA
DXME-KALI-KANE_KAMETO,"Kontener z mieszadłami do przechowywania płuczki wiertniczej, objętość zbiornika 40 m3.",Equipment,Otwory wiertnicze,Masz.-godz.,29.566012458840007,9.708336462,49.42368845568,29.56601245884,22,PLN,2892.0935823374402,97.81818181818186,22,11,Otwory wiertnicze,PU,WIERTENIA,INNE METODY WIERTENIA
DXME-KALI-KAPU_KAKAME,Wibratory głębinowe,Equipment,"Prace palowe, wykopy, wzmacnianie gruntu",Masz.-godz.,1.828352059380001,1.8283520593800002,1.8283520593800002,1.8283520593800002,1380,PLN,107.27031625092634,58.670492753623186,1380,1380,"Prace palowe, wykopy, wzmacnianie gruntu",SA,PRACE PAŁOWE,"Prace pala, wykonywane z poziomu gruntu"
